country_or_area,year,commodity,flow,trade_usd,weight_kg,quantity_name,quantity,category,trade_usd_billions
Nigeria,2015,Metals,Import,7114840187.0,83140756.0,Weight in kg,9894034.0,Chemicals,7.1148
Brazil,2016,Metals,Import,1793269954.0,62471920.0,Volume in liters,4847055.0,Fuel,1.7933
Australia,2013,Chemicals,Export,9683766925.0,76899255.0,Volume in liters,6821004.0,Food,9.6838
France,2020,Chemicals,Export,4428921236.0,47522967.0,Weight in kg,1180943.0,Textiles,4.4289
India,2012,Electronics,Export,7972231754.0,66654275.0,Weight in kg,4442858.0,Pharmaceuticals,7.9722
Mexico,2022,Plastics,Export,3029185057.0,16218569.0,Weight in kg,9605769.0,Food,3.0292
Germany,2021,Fuel,Export,8295802283.0,17561515.0,Weight in kg,6356320.0,Machinery,8.2958
Germany,2018,Vehicles,Export,2763943842.0,79367101.0,Number of items,7649917.0,Metals,2.7639
Nigeria,2022,Fuel,Import,2527980542.0,66922685.0,Volume in liters,3001415.0,Fuel,2.528
Brazil,2019,Electronics,Import,9968274513.0,84226741.0,Number of items,1119255.0,Pharmaceuticals,9.9683
USA,2019,Chemicals,Export,3096414446.0,43008634.0,Weight in kg,3991543.0,Chemicals,3.0964
Brazil,2020,Fuel,Import,8396977701.0,46847457.0,Weight in kg,7921175.0,Chemicals,8.397
China,2023,Plastics,Export,1229138727.0,52496552.0,Number of items,5060797.0,Pharmaceuticals,1.2291
India,2019,Plastics,Export,1725992226.0,24151838.0,Weight in kg,9536829.0,Textiles,1.726
Japan,2023,Electronics,Import,7555016314.0,3538245.0,Weight in kg,5824630.0,Metals,7.555
UK,2012,Machinery,Export,8833960494.0,46666395.0,Weight in kg,7066733.0,Metals,8.834
China,2017,Chemicals,Import,8604115265.0,3487142.0,Weight in kg,6344976.0,Plastics,8.6041
Brazil,2018,Pharmaceuticals,Export,3040212539.0,44151043.0,Volume in liters,7869049.0,Pharmaceuticals,3.0402
Argentina,2021,Plastics,Export,239800917.0,33011822.0,Volume in liters,8064054.0,Machinery,0.2398
UK,2013,Pharmaceuticals,Export,2223914328.0,59435414.0,Number of items,8030166.0,Metals,2.2239
France,2023,Plastics,Import,4645226065.0,15084911.0,Number of items,7497334.0,Electronics,4.6452
India,2020,Chemicals,Export,9235329724.0,99780253.0,Volume in liters,1208317.0,Textiles,9.2353
Japan,2011,Chemicals,Export,4033514901.0,75822211.0,Weight in kg,5501951.0,Machinery,4.0335
Japan,2020,Chemicals,Export,9159581643.0,64868991.0,Weight in kg,9000667.0,Textiles,9.1596
China,2015,Textiles,Import,791315236.0,78438494.0,Number of items,2337344.0,Fuel,0.7913
Argentina,2010,Metals,Export,9111114306.0,80609965.0,Number of items,654136.0,Chemicals,9.1111
Mexico,2022,Pharmaceuticals,Export,7218914474.0,11261897.0,Volume in liters,5856353.0,Textiles,7.2189
USA,2014,Pharmaceuticals,Export,2112143389.0,99730103.0,Volume in liters,1998473.0,Food,2.1121
Mexico,2015,Food,Import,8090477734.0,93767401.0,Weight in kg,220792.0,Metals,8.0905
Mexico,2016,Chemicals,Import,9800137650.0,75891894.0,Number of items,8723506.0,Pharmaceuticals,9.8001
Australia,2010,Machinery,Import,8564933998.0,47733412.0,Weight in kg,2970361.0,Electronics,8.5649
Australia,2016,Fuel,Import,3819706059.0,83474530.0,Volume in liters,1451609.0,Plastics,3.8197
UK,2012,Electronics,Import,1684533646.0,71717170.0,Weight in kg,6079663.0,Food,1.6845
Argentina,2022,Metals,Import,5987801000.0,49539156.0,Volume in liters,5566830.0,Fuel,5.9878
Germany,2015,Chemicals,Export,9628957162.0,83087788.0,Number of items,584585.0,Food,9.629
Argentina,2021,Textiles,Export,1014213652.0,14292710.0,Volume in liters,2957871.0,Electronics,1.0142
Australia,2019,Food,Import,1971253906.0,14692915.0,Volume in liters,6470576.0,Electronics,1.9713
China,2016,Pharmaceuticals,Export,5220941910.0,46699707.0,Weight in kg,1796926.0,Electronics,5.2209
Mexico,2023,Machinery,Import,274783052.0,2840332.0,Volume in liters,9314934.0,Electronics,0.2748
Brazil,2014,Chemicals,Import,9250874844.0,51795807.0,Weight in kg,582156.0,Food,9.2509
India,2010,Electronics,Import,1815900071.0,52818032.0,Number of items,8246635.0,Vehicles,1.8159
Germany,2015,Vehicles,Export,7242758969.0,89389486.0,Number of items,2116716.0,Textiles,7.2428
Japan,2017,Plastics,Import,9156009242.0,65303183.0,Volume in liters,2383075.0,Textiles,9.156
China,2010,Textiles,Export,5081954211.0,9633495.0,Weight in kg,2450889.0,Machinery,5.082
China,2016,Plastics,Export,2215921462.0,27149344.0,Weight in kg,1728315.0,Pharmaceuticals,2.2159
USA,2023,Machinery,Export,9182864635.0,52334203.0,Number of items,3585353.0,Metals,9.1829
USA,2010,Metals,Import,8836403472.0,34691683.0,Volume in liters,2538200.0,Vehicles,8.8364
Japan,2019,Textiles,Export,2191187872.0,25129621.0,Number of items,2517465.0,Food,2.1912
France,2010,Machinery,Export,8897314574.0,25285177.0,Number of items,5774247.0,Food,8.8973
Mexico,2015,Pharmaceuticals,Import,8331337342.0,66170254.0,Volume in liters,9901470.0,Metals,8.3313
Nigeria,2014,Machinery,Import,7059590645.0,66468882.0,Weight in kg,6345141.0,Metals,7.0596
Japan,2020,Vehicles,Export,6831530088.0,68901341.0,Number of items,8203884.0,Food,6.8315
USA,2021,Machinery,Export,790490173.0,66671092.0,Number of items,2616167.0,Textiles,0.7905
Nigeria,2018,Food,Import,7948514698.0,49235164.0,Volume in liters,1790407.0,Vehicles,7.9485
Nigeria,2010,Food,Import,3886377928.0,10288018.0,Number of items,9021386.0,Machinery,3.8864
USA,2020,Plastics,Export,1109184910.0,6873057.0,Weight in kg,4594608.0,Vehicles,1.1092
China,2016,Pharmaceuticals,Import,7801399539.0,55233570.0,Volume in liters,4123268.0,Pharmaceuticals,7.8014
UK,2016,Metals,Export,9636026026.0,19338029.0,Weight in kg,9791147.0,Pharmaceuticals,9.636
Argentina,2021,Chemicals,Export,2422018736.0,65603206.0,Volume in liters,2362572.0,Metals,2.422
Nigeria,2017,Electronics,Import,6533317867.0,37834998.0,Weight in kg,6626474.0,Fuel,6.5333
China,2022,Machinery,Export,9687533918.0,65015858.0,Volume in liters,2631981.0,Food,9.6875
France,2023,Vehicles,Import,5288879455.0,53344541.0,Weight in kg,5455872.0,Textiles,5.2889
Brazil,2011,Plastics,Export,1740491484.0,32254199.0,Volume in liters,9968934.0,Pharmaceuticals,1.7405
Australia,2018,Textiles,Export,5393833331.0,288939.0,Number of items,7904178.0,Metals,5.3938
China,2011,Vehicles,Export,4950884241.0,32119956.0,Volume in liters,2033788.0,Textiles,4.9509
India,2022,Fuel,Import,9074476206.0,26043223.0,Volume in liters,9249697.0,Chemicals,9.0745
Australia,2014,Pharmaceuticals,Import,8301220943.0,69033172.0,Weight in kg,6063519.0,Machinery,8.3012
Australia,2010,Electronics,Import,1964724031.0,5815465.0,Volume in liters,8278742.0,Pharmaceuticals,1.9647
Germany,2016,Food,Import,1583485385.0,43623356.0,Number of items,6201926.0,Electronics,1.5835
France,2013,Chemicals,Import,4359121420.0,56859080.0,Volume in liters,6943878.0,Vehicles,4.3591
Argentina,2015,Plastics,Import,2211056878.0,66465270.0,Number of items,2619755.0,Fuel,2.2111
France,2018,Fuel,Import,108261153.0,34551751.0,Weight in kg,2297767.0,Fuel,0.1083
China,2011,Metals,Import,1354514167.0,99048849.0,Number of items,7894480.0,Pharmaceuticals,1.3545
Australia,2020,Machinery,Export,6183732483.0,98346063.0,Volume in liters,8481551.0,Plastics,6.1837
USA,2011,Chemicals,Import,5745383559.0,80044859.0,Weight in kg,7833907.0,Chemicals,5.7454
Japan,2012,Plastics,Export,9928750384.0,48465863.0,Number of items,4204789.0,Food,9.9288
Argentina,2018,Machinery,Export,3899553579.0,77165461.0,Volume in liters,2742339.0,Machinery,3.8996
India,2010,Fuel,Export,2268898261.0,61813671.0,Number of items,2903746.0,Pharmaceuticals,2.2689
Australia,2019,Fuel,Export,9539994775.0,44311769.0,Number of items,96372.0,Metals,9.54
Mexico,2023,Pharmaceuticals,Export,5448094095.0,43449762.0,Volume in liters,3621634.0,Machinery,5.4481
India,2010,Vehicles,Export,9476316836.0,56491006.0,Volume in liters,1950962.0,Plastics,9.4763
Argentina,2016,Chemicals,Import,4179507261.0,15428670.0,Number of items,2138671.0,Chemicals,4.1795
France,2014,Machinery,Export,1946035630.0,63136411.0,Volume in liters,324435.0,Metals,1.946
Germany,2020,Plastics,Import,3975579920.0,19268594.0,Volume in liters,7542777.0,Pharmaceuticals,3.9756
France,2021,Food,Export,1721808561.0,91577799.0,Number of items,1807423.0,Pharmaceuticals,1.7218
France,2013,Plastics,Export,5543871322.0,76944961.0,Volume in liters,2703495.0,Vehicles,5.5439
Nigeria,2020,Fuel,Export,2449835833.0,27666618.0,Volume in liters,633425.0,Metals,2.4498
Argentina,2012,Electronics,Export,7539167494.0,83122431.0,Volume in liters,6440099.0,Machinery,7.5392
UK,2014,Plastics,Export,5442318223.0,9022703.0,Number of items,5754463.0,Machinery,5.4423
UK,2013,Pharmaceuticals,Import,3911692425.0,87561330.0,Number of items,4898081.0,Plastics,3.9117
Germany,2010,Vehicles,Import,2930479591.0,33206566.0,Volume in liters,7244794.0,Vehicles,2.9305
Nigeria,2022,Food,Export,9548560708.0,39228667.0,Volume in liters,9376808.0,Pharmaceuticals,9.5486
Australia,2021,Textiles,Export,3262646600.0,92252812.0,Number of items,2210870.0,Textiles,3.2626
UK,2022,Plastics,Import,2590923590.0,54215917.0,Weight in kg,9576741.0,Textiles,2.5909
Brazil,2013,Textiles,Export,1133754790.0,79631405.0,Weight in kg,6252031.0,Electronics,1.1338
Mexico,2021,Machinery,Export,7667359382.0,71543870.0,Weight in kg,2715086.0,Metals,7.6674
Australia,2016,Pharmaceuticals,Import,7160345689.0,94877174.0,Volume in liters,4891065.0,Textiles,7.1603
India,2014,Machinery,Export,9225160979.0,51716338.0,Volume in liters,5932313.0,Metals,9.2252
Brazil,2018,Chemicals,Import,610519515.0,53279964.0,Weight in kg,953957.0,Vehicles,0.6105
Australia,2020,Pharmaceuticals,Import,7329375538.0,83476811.0,Number of items,8567974.0,Pharmaceuticals,7.3294
France,2014,Electronics,Export,6319939593.0,96775243.0,Volume in liters,6158609.0,Metals,6.3199
China,2013,Pharmaceuticals,Export,5729237489.0,71244181.0,Number of items,7249677.0,Chemicals,5.7292
China,2012,Food,Export,7958555430.0,63305958.0,Weight in kg,5045560.0,Food,7.9586
France,2023,Food,Import,1439597561.0,75071651.0,Weight in kg,3807299.0,Fuel,1.4396
Germany,2023,Food,Export,3294419294.0,43824771.0,Volume in liters,6997152.0,Food,3.2944
Mexico,2023,Food,Import,7518360737.0,93608056.0,Number of items,7653500.0,Electronics,7.5184
Brazil,2012,Electronics,Import,421887477.0,82509619.0,Weight in kg,7399195.0,Pharmaceuticals,0.4219
Japan,2015,Electronics,Export,1706574360.0,6443628.0,Number of items,6948295.0,Electronics,1.7066
Japan,2018,Fuel,Import,9944943280.0,34645868.0,Volume in liters,4151909.0,Electronics,9.9449
France,2018,Chemicals,Import,1164573575.0,56497461.0,Volume in liters,7454786.0,Vehicles,1.1646
India,2021,Chemicals,Export,783551333.0,42591028.0,Volume in liters,9379541.0,Textiles,0.7836
China,2010,Pharmaceuticals,Import,7596264932.0,62899076.0,Weight in kg,4756348.0,Metals,7.5963
China,2015,Plastics,Import,5069717850.0,34980167.0,Weight in kg,5303358.0,Food,5.0697
China,2020,Plastics,Export,5786510420.0,69511046.0,Weight in kg,2401595.0,Machinery,5.7865
Mexico,2017,Plastics,Import,4038826552.0,81107894.0,Volume in liters,5508071.0,Textiles,4.0388
India,2011,Machinery,Import,1605886129.0,76289744.0,Volume in liters,6606555.0,Food,1.6059
India,2018,Food,Export,1806408737.0,43824857.0,Weight in kg,7220064.0,Textiles,1.8064
Mexico,2015,Metals,Export,5137428181.0,23767993.0,Weight in kg,6357597.0,Fuel,5.1374
Argentina,2012,Metals,Import,8642857962.0,27885949.0,Weight in kg,8702345.0,Textiles,8.6429
UK,2013,Textiles,Import,2330090182.0,49386681.0,Weight in kg,72503.0,Pharmaceuticals,2.3301
UK,2012,Vehicles,Import,8456466956.0,48096097.0,Volume in liters,3242500.0,Pharmaceuticals,8.4565
Japan,2022,Plastics,Import,9904349943.0,72450128.0,Volume in liters,144716.0,Pharmaceuticals,9.9043
Australia,2016,Food,Import,9959141130.0,59409912.0,Number of items,7903417.0,Electronics,9.9591
Japan,2022,Food,Export,573216396.0,62274507.0,Volume in liters,8859666.0,Chemicals,0.5732
Nigeria,2021,Plastics,Export,5924829892.0,80147228.0,Volume in liters,267402.0,Textiles,5.9248
Mexico,2020,Machinery,Import,5343907188.0,61082748.0,Number of items,1802817.0,Textiles,5.3439
France,2023,Electronics,Export,5452612060.0,45420896.0,Number of items,1916519.0,Fuel,5.4526
Mexico,2018,Metals,Import,64644595.0,98544204.0,Volume in liters,6642747.0,Fuel,0.0646
Mexico,2013,Electronics,Export,616062762.0,70984929.0,Weight in kg,3078819.0,Textiles,0.6161
USA,2021,Vehicles,Export,6185983907.0,97033466.0,Volume in liters,129362.0,Pharmaceuticals,6.186
Brazil,2019,Metals,Import,8379800278.0,72737415.0,Volume in liters,6981174.0,Metals,8.3798
France,2013,Electronics,Export,2204087644.0,31170717.0,Number of items,3322250.0,Pharmaceuticals,2.2041
Nigeria,2016,Food,Export,39977563.0,40730955.0,Number of items,2590054.0,Pharmaceuticals,0.04
France,2022,Plastics,Export,6576346007.0,18304401.0,Number of items,3527081.0,Metals,6.5763
Argentina,2018,Fuel,Import,9088859503.0,84755601.0,Number of items,2058148.0,Plastics,9.0889
Argentina,2011,Food,Export,145943282.0,91051702.0,Number of items,9267465.0,Vehicles,0.1459
Japan,2023,Machinery,Import,392426644.0,81093039.0,Volume in liters,5331869.0,Fuel,0.3924
China,2018,Chemicals,Export,7694734284.0,63628193.0,Number of items,7097786.0,Fuel,7.6947
Germany,2023,Plastics,Export,5851906828.0,8866811.0,Weight in kg,5399858.0,Metals,5.8519
India,2015,Metals,Export,7536559107.0,23611236.0,Weight in kg,5481799.0,Fuel,7.5366
Mexico,2018,Vehicles,Import,4179288065.0,99583814.0,Number of items,704652.0,Plastics,4.1793
China,2012,Pharmaceuticals,Export,2329228157.0,94217255.0,Volume in liters,3887834.0,Machinery,2.3292
Australia,2016,Plastics,Import,8796688533.0,2351398.0,Volume in liters,7939297.0,Vehicles,8.7967
Japan,2011,Plastics,Export,4256171587.0,34626760.0,Number of items,3078121.0,Plastics,4.2562
India,2017,Chemicals,Export,6501691471.0,83517147.0,Weight in kg,2608769.0,Textiles,6.5017
France,2016,Pharmaceuticals,Export,2696025266.0,81982813.0,Volume in liters,388190.0,Machinery,2.696
India,2022,Pharmaceuticals,Import,1653278979.0,20031401.0,Weight in kg,6025016.0,Textiles,1.6533
Mexico,2011,Food,Export,8097493762.0,82124651.0,Weight in kg,6999218.0,Food,8.0975
Nigeria,2021,Machinery,Export,8603107366.0,56323098.0,Weight in kg,1806698.0,Electronics,8.6031
China,2017,Textiles,Import,7103452557.0,63498344.0,Weight in kg,6496600.0,Food,7.1035
Germany,2015,Fuel,Export,2239843980.0,50197557.0,Number of items,1706863.0,Machinery,2.2398
China,2019,Metals,Export,864069927.0,94741626.0,Number of items,1308055.0,Chemicals,0.8641
Argentina,2019,Plastics,Import,9796859857.0,9391802.0,Weight in kg,2851020.0,Machinery,9.7969
China,2019,Plastics,Import,1172435457.0,31521068.0,Weight in kg,5811611.0,Food,1.1724
Argentina,2016,Machinery,Import,1910464154.0,83725195.0,Number of items,4462076.0,Electronics,1.9105
USA,2019,Metals,Export,9826056690.0,80949222.0,Volume in liters,4165270.0,Vehicles,9.8261
UK,2022,Vehicles,Import,9900194582.0,23200015.0,Weight in kg,4934820.0,Textiles,9.9002
UK,2020,Pharmaceuticals,Export,8342383926.0,85874091.0,Volume in liters,3226558.0,Pharmaceuticals,8.3424
USA,2017,Plastics,Export,5582113236.0,80275502.0,Weight in kg,7582187.0,Electronics,5.5821
Brazil,2016,Textiles,Import,2480571580.0,72330772.0,Volume in liters,7006315.0,Pharmaceuticals,2.4806
USA,2016,Plastics,Export,6795608409.0,38836070.0,Weight in kg,1303000.0,Machinery,6.7956
UK,2023,Plastics,Export,6901408292.0,83899599.0,Weight in kg,158109.0,Metals,6.9014
India,2012,Pharmaceuticals,Import,1312595224.0,19092186.0,Number of items,5965699.0,Electronics,1.3126
USA,2017,Vehicles,Export,828125406.0,71112758.0,Volume in liters,1085694.0,Chemicals,0.8281
India,2022,Vehicles,Import,7714414292.0,85576299.0,Number of items,1461500.0,Textiles,7.7144
USA,2016,Fuel,Export,7027829985.0,51668705.0,Weight in kg,6201623.0,Textiles,7.0278
Mexico,2022,Fuel,Export,2024800643.0,7041724.0,Number of items,3768661.0,Electronics,2.0248
Australia,2023,Textiles,Import,1250995071.0,15178658.0,Weight in kg,3310358.0,Machinery,1.251
Argentina,2014,Electronics,Import,752950139.0,49684097.0,Number of items,8411938.0,Machinery,0.753
USA,2022,Fuel,Import,706357605.0,97541807.0,Volume in liters,488026.0,Chemicals,0.7064
Japan,2018,Vehicles,Import,6501189654.0,46253688.0,Number of items,2223037.0,Metals,6.5012
Brazil,2018,Metals,Import,2955605328.0,11497776.0,Weight in kg,1129787.0,Vehicles,2.9556
Australia,2021,Plastics,Export,3356570229.0,58233587.0,Weight in kg,3442787.0,Pharmaceuticals,3.3566
Mexico,2018,Machinery,Import,3804217334.0,10346342.0,Number of items,8584098.0,Vehicles,3.8042
Argentina,2018,Food,Import,3410788498.0,14055213.0,Weight in kg,4575996.0,Fuel,3.4108
Brazil,2023,Plastics,Import,1501261561.0,39379609.0,Volume in liters,7496292.0,Electronics,1.5013
France,2019,Food,Export,5424483053.0,23129500.0,Weight in kg,9533637.0,Fuel,5.4245
USA,2022,Vehicles,Import,5863379511.0,76252075.0,Volume in liters,9181931.0,Plastics,5.8634
Mexico,2012,Machinery,Import,4458544530.0,97798026.0,Number of items,2253364.0,Plastics,4.4585
China,2017,Chemicals,Export,5683865037.0,63137755.0,Number of items,6411000.0,Vehicles,5.6839
India,2010,Fuel,Export,2860610729.0,50361426.0,Number of items,843745.0,Pharmaceuticals,2.8606
USA,2021,Food,Export,4986275035.0,66767547.0,Number of items,3975982.0,Plastics,4.9863
China,2023,Vehicles,Export,9732008887.0,76548405.0,Number of items,608555.0,Plastics,9.732
China,2010,Food,Export,6984146385.0,70526657.0,Volume in liters,117741.0,Metals,6.9841
UK,2019,Fuel,Import,6672675784.0,10659564.0,Number of items,1027154.0,Food,6.6727
Argentina,2010,Food,Import,4611786128.0,11603104.0,Weight in kg,7282120.0,Plastics,4.6118
Australia,2014,Fuel,Export,2416109211.0,32287542.0,Weight in kg,3900058.0,Pharmaceuticals,2.4161
Argentina,2013,Chemicals,Export,9293210103.0,6075036.0,Number of items,3117877.0,Metals,9.2932
Nigeria,2012,Plastics,Import,8871732208.0,89840616.0,Weight in kg,9990021.0,Electronics,8.8717
Nigeria,2019,Chemicals,Import,6849757600.0,91874679.0,Volume in liters,5403469.0,Pharmaceuticals,6.8498
Australia,2013,Pharmaceuticals,Import,7823384938.0,98453992.0,Number of items,4326798.0,Textiles,7.8234
UK,2019,Fuel,Import,6008149431.0,79828613.0,Volume in liters,4229705.0,Pharmaceuticals,6.0081
Australia,2014,Textiles,Import,8941907513.0,77567168.0,Volume in liters,96924.0,Pharmaceuticals,8.9419
USA,2013,Pharmaceuticals,Export,3820793590.0,64567720.0,Volume in liters,4393479.0,Metals,3.8208
Germany,2022,Plastics,Import,300972328.0,32820032.0,Weight in kg,6132569.0,Chemicals,0.301
USA,2023,Food,Import,7350097626.0,70490360.0,Number of items,2329819.0,Textiles,7.3501
Germany,2018,Vehicles,Export,525195998.0,66200609.0,Weight in kg,4769242.0,Food,0.5252
Mexico,2012,Pharmaceuticals,Import,8696160176.0,43739198.0,Weight in kg,432362.0,Metals,8.6962
Germany,2014,Vehicles,Import,5470664974.0,37143302.0,Weight in kg,505099.0,Fuel,5.4707
China,2016,Metals,Import,3045385989.0,60452941.0,Weight in kg,3486483.0,Fuel,3.0454
Australia,2020,Fuel,Export,577384302.0,94470091.0,Number of items,6752428.0,Food,0.5774
USA,2012,Textiles,Import,9270054263.0,14108098.0,Number of items,3754385.0,Plastics,9.2701
UK,2021,Vehicles,Import,8971327906.0,79566001.0,Volume in liters,7391266.0,Metals,8.9713
France,2010,Vehicles,Import,5012435956.0,22154082.0,Number of items,2407960.0,Food,5.0124
UK,2015,Chemicals,Export,5383740550.0,26838584.0,Number of items,6572978.0,Plastics,5.3837
Australia,2023,Fuel,Export,2781086313.0,92157009.0,Number of items,6028321.0,Food,2.7811
Argentina,2022,Chemicals,Import,4950638063.0,26776692.0,Weight in kg,4447541.0,Metals,4.9506
